"X","Likelihood","pneu","plet","alpha","beta","Nanc","nu","T","scale","level","ss","h_co","fit","rep"
3792,-403.363192088682,0,0.08,0.191057343865625,436.430670846529,9853.63485316156,9.4996120471232,0.000410420073487879,"na",0.01,100,0.5,0.08,5
3793,-403.837215468905,0,0.06,0.189234931199805,512.991661744269,9853.63485316156,9.4996120471232,0.000410420073487879,"na",0.01,100,0.5,0.06,5
3794,-404.369273485587,0,0.04,0.188324390047723,589.257660772285,9853.63485316156,9.4996120471232,0.000410420073487879,"na",0.01,100,0.5,0.04,5
3795,-404.999951120238,0,0.02,0.186166219617147,698.392032933993,9853.63485316156,9.4996120471232,0.000410420073487879,"na",0.01,100,0.5,0.02,5
3796,-405.677043927543,0,0,0.184795753716655,810.239117876465,9853.63485316156,9.4996120471232,0.000410420073487879,"na",0.01,100,0.5,0,5
3797,-982.858044052939,0,0.5,0.481450973938544,2.34899899227529,9534.87356961913,1.04213499062133,0.630482814159369,"na",0.01,100,0.5,0.5,3
3798,-858.09116407031,0,0.48,0.414485445256762,3.49720424987951,9534.87356961913,1.04213499062133,0.630482814159369,"na",0.01,100,0.5,0.48,3
3799,-758.26193970564,0,0.46,0.368332752167372,5.02683654753404,9534.87356961913,1.04213499062133,0.630482814159369,"na",0.01,100,0.5,0.46,3
3800,-678.850910281435,0,0.44,0.335082602059827,7.02157449411536,9534.87356961913,1.04213499062133,0.630482814159369,"na",0.01,100,0.5,0.44,3
3801,-616.068427344569,0,0.42,0.309773831943384,9.61699384403598,9534.87356961913,1.04213499062133,0.630482814159369,"na",0.01,100,0.5,0.42,3
3802,-566.735639836401,0,0.4,0.289232816247575,13.0134777278838,9534.87356961913,1.04213499062133,0.630482814159369,"na",0.01,100,0.5,0.4,3
3803,-528.188898448903,0,0.38,0.273015265350159,17.3208199364855,9534.87356961913,1.04213499062133,0.630482814159369,"na",0.01,100,0.5,0.38,3
3804,-498.219948760016,0,0.36,0.260041216137309,22.6869371996211,9534.87356961913,1.04213499062133,0.630482814159369,"na",0.01,100,0.5,0.36,3
3805,-475.015012143881,0,0.34,0.249380585492568,29.4011330807074,9534.87356961913,1.04213499062133,0.630482814159369,"na",0.01,100,0.5,0.34,3
3806,-457.106471136594,0,0.32,0.239951118407638,37.8530993459462,9534.87356961913,1.04213499062133,0.630482814159369,"na",0.01,100,0.5,0.32,3
3807,-443.318031433534,0,0.3,0.231221284477653,48.6313004438944,9534.87356961913,1.04213499062133,0.630482814159369,"na",0.01,100,0.5,0.3,3
3808,-432.705322549834,0,0.28,0.224395776580249,61.4447093597884,9534.87356961913,1.04213499062133,0.630482814159369,"na",0.01,100,0.5,0.28,3
3809,-424.540869838249,0,0.26,0.218531126310615,76.9408542823847,9534.87356961913,1.04213499062133,0.630482814159369,"na",0.01,100,0.5,0.26,3
3810,-418.254345569558,0,0.24,0.213637821019736,95.1983228212022,9534.87356961913,1.04213499062133,0.630482814159369,"na",0.01,100,0.5,0.24,3
3811,-413.412369279495,0,0.22,0.209089936472595,117.600300721391,9534.87356961913,1.04213499062133,0.630482814159369,"na",0.01,100,0.5,0.22,3
3812,-409.673376869284,0,0.2,0.20528408646924,143.643803022596,9534.87356961913,1.04213499062133,0.630482814159369,"na",0.01,100,0.5,0.2,3
3813,-406.781451084765,0,0.18,0.20197240787,174.133165906888,9534.87356961913,1.04213499062133,0.630482814159369,"na",0.01,100,0.5,0.18,3
3814,-404.540210968703,0,0.16,0.199059140897502,209.631296959052,9534.87356961913,1.04213499062133,0.630482814159369,"na",0.01,100,0.5,0.16,3
3815,-402.797229337485,0,0.14,0.196498234721528,250.711471285168,9534.87356961913,1.04213499062133,0.630482814159369,"na",0.01,100,0.5,0.14,3
3816,-401.420230683794,0,0.12,0.194916846740275,294.183200996636,9534.87356961913,1.04213499062133,0.630482814159369,"na",0.01,100,0.5,0.12,3
3817,-400.362631160266,0,0.1,0.19218009314724,352.529661288759,9534.87356961913,1.04213499062133,0.630482814159369,"na",0.01,100,0.5,0.1,3
3818,-399.509260580563,0,0.08,0.19034428532396,415.039431114013,9534.87356961913,1.04213499062133,0.630482814159369,"na",0.01,100,0.5,0.08,3
3819,-398.825884752514,0,0.06,0.188644190660187,486.542516672355,9534.87356961913,1.04213499062133,0.630482814159369,"na",0.01,100,0.5,0.06,3
3820,-398.275185800613,0,0.04,0.187073381464185,568.753694199012,9534.87356961913,1.04213499062133,0.630482814159369,"na",0.01,100,0.5,0.04,3
3821,-397.823039539751,0,0.02,0.186010414520392,654.565799772376,9534.87356961913,1.04213499062133,0.630482814159369,"na",0.01,100,0.5,0.02,3
3822,-397.487390832748,0,0,0.184241357237274,769.044038177526,9534.87356961913,1.04213499062133,0.630482814159369,"na",0.01,100,0.5,0,3
3823,-953.320619972475,0,0.5,0.556050840847573,2.07098978506284,9867.4413163626,1.02169636736863,0.0150527063686842,"na",0.01,100,0.5,0.5,2
3824,-827.180611710066,0,0.48,0.46922831950808,3.11161089859961,9867.4413163626,1.02169636736863,0.0150527063686842,"na",0.01,100,0.5,0.48,2
3825,-726.615832719812,0,0.46,0.410975063616305,4.49605975859634,9867.4413163626,1.02169636736863,0.0150527063686842,"na",0.01,100,0.5,0.46,2
3826,-647.046787833385,0,0.44,0.369295169106752,6.31587874163497,9867.4413163626,1.02169636736863,0.0150527063686842,"na",0.01,100,0.5,0.44,2
3827,-584.612087044047,0,0.42,0.338007363278894,8.68487504427748,9867.4413163626,1.02169636736863,0.0150527063686842,"na",0.01,100,0.5,0.42,2
3828,-536.053452161617,0,0.4,0.313718212692639,11.7362430260007,9867.4413163626,1.02169636736863,0.0150527063686842,"na",0.01,100,0.5,0.4,2
3829,-498.63142541668,0,0.38,0.294402374941102,15.6412917311279,9867.4413163626,1.02169636736863,0.0150527063686842,"na",0.01,100,0.5,0.38,2
3830,-470.063588481429,0,0.36,0.278249903718185,20.6358042251902,9867.4413163626,1.02169636736863,0.0150527063686842,"na",0.01,100,0.5,0.36,2
3831,-448.459634517082,0,0.34,0.264911780744439,26.8883091582434,9867.4413163626,1.02169636736863,0.0150527063686842,"na",0.01,100,0.5,0.34,2
3832,-432.278571297829,0,0.32,0.253752704897714,34.7004817499735,9867.4413163626,1.02169636736863,0.0150527063686842,"na",0.01,100,0.5,0.32,2
3833,-420.279950158953,0,0.3,0.244280491431387,44.362556576353,9867.4413163626,1.02169636736863,0.0150527063686842,"na",0.01,100,0.5,0.3,2
3834,-411.477372459566,0,0.28,0.236186463553371,56.2027977868741,9867.4413163626,1.02169636736863,0.0150527063686842,"na",0.01,100,0.5,0.28,2
3835,-405.090550865067,0,0.26,0.229859798045839,70.0093722509047,9867.4413163626,1.02169636736863,0.0150527063686842,"na",0.01,100,0.5,0.26,2
3836,-400.538232743555,0,0.24,0.223223629454562,87.8921408779745,9867.4413163626,1.02169636736863,0.0150527063686842,"na",0.01,100,0.5,0.24,2
3837,-397.340482785248,0,0.22,0.218021629133067,108.555857167612,9867.4413163626,1.02169636736863,0.0150527063686842,"na",0.01,100,0.5,0.22,2
3838,-395.152473237392,0,0.2,0.213526735985076,132.946764563846,9867.4413163626,1.02169636736863,0.0150527063686842,"na",0.01,100,0.5,0.2,2
3839,-393.711156725549,0,0.18,0.20955301256717,161.74501459249,9867.4413163626,1.02169636736863,0.0150527063686842,"na",0.01,100,0.5,0.18,2
3840,-392.814558617423,0,0.16,0.206133501789841,195.141983081621,9867.4413163626,1.02169636736863,0.0150527063686842,"na",0.01,100,0.5,0.16,2
3841,-392.317305020133,0,0.14,0.203065978523829,234.163853121064,9867.4413163626,1.02169636736863,0.0150527063686842,"na",0.01,100,0.5,0.14,2
3842,-392.102405876943,0,0.12,0.200636153475555,277.239744833132,9867.4413163626,1.02169636736863,0.0150527063686842,"na",0.01,100,0.5,0.12,2
3843,-392.103246235795,0,0.1,0.198019517622859,330.452057681269,9867.4413163626,1.02169636736863,0.0150527063686842,"na",0.01,100,0.5,0.1,2
3844,-392.252022248308,0,0.08,0.195908808400478,389.241158469249,9867.4413163626,1.02169636736863,0.0150527063686842,"na",0.01,100,0.5,0.08,2
3845,-392.516736989806,0,0.06,0.19400980122372,456.2825414379,9867.4413163626,1.02169636736863,0.0150527063686842,"na",0.01,100,0.5,0.06,2
3846,-392.874563564845,0,0.04,0.19229194067064,532.748378122881,9867.4413163626,1.02169636736863,0.0150527063686842,"na",0.01,100,0.5,0.04,2
3847,-393.311662740706,0,0.02,0.190743777982993,618.604079769258,9867.4413163626,1.02169636736863,0.0150527063686842,"na",0.01,100,0.5,0.02,2
3848,-393.821887671691,0,0,0.189265733768007,717.36254965106,9867.4413163626,1.02169636736863,0.0150527063686842,"na",0.01,100,0.5,0,2
3849,-918.416205158905,0,0.5,0.536321724361855,2.27796378446294,9877.04365016534,1.04731815535435,0.0281120862282443,"na",0.01,100,0.5,0.5,1
3850,-797.672821519111,0,0.48,0.460490242870675,3.35186091100972,9877.04365016534,1.04731815535435,0.0281120862282443,"na",0.01,100,0.5,0.48,1
3851,-702.091490414543,0,0.46,0.406640228653452,4.79358470093252,9877.04365016534,1.04731815535435,0.0281120862282443,"na",0.01,100,0.5,0.46,1
3852,-627.110828600428,0,0.44,0.366120942325821,6.71627001149121,9877.04365016534,1.04731815535435,0.0281120862282443,"na",0.01,100,0.5,0.44,1
3853,-568.859755558045,0,0.42,0.335963718213032,9.20802786542553,9877.04365016534,1.04731815535435,0.0281120862282443,"na",0.01,100,0.5,0.42,1
3854,-524.066089318853,0,0.4,0.312058061927035,12.439204164343,9877.04365016534,1.04731815535435,0.0281120862282443,"na",0.01,100,0.5,0.4,1
3855,-489.975070510772,0,0.38,0.292714214027656,16.6002125447691,9877.04365016534,1.04731815535435,0.0281120862282443,"na",0.01,100,0.5,0.38,1
3856,-464.294857457893,0,0.36,0.276762654811554,21.9131396288266,9877.04365016534,1.04731815535435,0.0281120862282443,"na",0.01,100,0.5,0.36,1
3857,-445.143326326109,0,0.34,0.263509981650212,28.624127341702,9877.04365016534,1.04731815535435,0.0281120862282443,"na",0.01,100,0.5,0.34,1
3858,-431.002830798965,0,0.32,0.252210323894465,37.0601116961982,9877.04365016534,1.04731815535435,0.0281120862282443,"na",0.01,100,0.5,0.32,1
3859,-420.662740226821,0,0.3,0.242717356358968,47.5057081847925,9877.04365016534,1.04731815535435,0.0281120862282443,"na",0.01,100,0.5,0.3,1
3860,-413.181242812801,0,0.28,0.234559941819486,60.342904870483,9877.04365016534,1.04731815535435,0.0281120862282443,"na",0.01,100,0.5,0.28,1
3861,-407.828983560535,0,0.26,0.227605682830865,75.9420106337095,9877.04365016534,1.04731815535435,0.0281120862282443,"na",0.01,100,0.5,0.26,1
3862,-404.053034919076,0,0.24,0.221630917100401,94.7220521200337,9877.04365016534,1.04731815535435,0.0281120862282443,"na",0.01,100,0.5,0.24,1
3863,-401.43667645566,0,0.22,0.216480983765132,117.124034424473,9877.04365016534,1.04731815535435,0.0281120862282443,"na",0.01,100,0.5,0.22,1
3864,-399.668313729685,0,0.2,0.212074102939774,143.422283635752,9877.04365016534,1.04731815535435,0.0281120862282443,"na",0.01,100,0.5,0.2,1
3865,-398.518336986652,0,0.18,0.208159569307027,174.720951266987,9877.04365016534,1.04731815535435,0.0281120862282443,"na",0.01,100,0.5,0.18,1
3866,-397.814688072771,0,0.16,0.204788716914079,210.968315997047,9877.04365016534,1.04731815535435,0.0281120862282443,"na",0.01,100,0.5,0.16,1
3867,-397.4309093443,0,0.14,0.201917550657692,252.30875343812,9877.04365016534,1.04731815535435,0.0281120862282443,"na",0.01,100,0.5,0.14,1
3868,-397.277702963981,0,0.12,0.199246330535467,301.413399922111,9877.04365016534,1.04731815535435,0.0281120862282443,"na",0.01,100,0.5,0.12,1
3869,-397.28722194223,0,0.1,0.196943754787973,356.779028340244,9877.04365016534,1.04731815535435,0.0281120862282443,"na",0.01,100,0.5,0.1,1
3870,-397.414443092128,0,0.08,0.194894094615433,420.179048646558,9877.04365016534,1.04731815535435,0.0281120862282443,"na",0.01,100,0.5,0.08,1
3871,-397.631371667453,0,0.06,0.19303446026268,492.687079266047,9877.04365016534,1.04731815535435,0.0281120862282443,"na",0.01,100,0.5,0.06,1
3872,-397.918916905431,0,0.04,0.191395304975767,573.99155899727,9877.04365016534,1.04731815535435,0.0281120862282443,"na",0.01,100,0.5,0.04,1
3873,-398.269610112032,0,0.02,0.189804528759819,668.901164115509,9877.04365016534,1.04731815535435,0.0281120862282443,"na",0.01,100,0.5,0.02,1
3874,-398.670312717366,0,0,0.188462565305014,773.27223784446,9877.04365016534,1.04731815535435,0.0281120862282443,"na",0.01,100,0.5,0,1
3875,-961.744156775091,0,0.5,0.53934660043594,2.02449519090401,9794.41414570422,1.02050533413798,0.153001430574488,"na",0.01,100,0,0.5,10
3876,-834.405862318853,0,0.48,0.457400981663578,3.03246968124713,9794.41414570422,1.02050533413798,0.153001430574488,"na",0.01,100,0,0.48,10
3877,-733.207595699195,0,0.46,0.400842238572233,4.39370313257432,9794.41414570422,1.02050533413798,0.153001430574488,"na",0.01,100,0,0.46,10
3878,-653.376673056275,0,0.44,0.359936539646844,6.20321048438602,9794.41414570422,1.02050533413798,0.153001430574488,"na",0.01,100,0,0.44,10
3879,-590.889606155699,0,0.42,0.328697434326293,8.59703360385197,9794.41414570422,1.02050533413798,0.153001430574488,"na",0.01,100,0,0.42,10
3880,-542.359455413135,0,0.4,0.304475843616883,11.7133945437463,9794.41414570422,1.02050533413798,0.153001430574488,"na",0.01,100,0,0.4,10
3881,-504.958189240748,0,0.38,0.285073967016031,15.7431142691479,9794.41414570422,1.02050533413798,0.153001430574488,"na",0.01,100,0,0.38,10
3882,-476.344319468141,0,0.36,0.269286530562303,20.8966434351843,9794.41414570422,1.02050533413798,0.153001430574488,"na",0.01,100,0,0.36,10
3883,-454.602259596414,0,0.34,0.256289138985064,27.4112733368694,9794.41414570422,1.02050533413798,0.153001430574488,"na",0.01,100,0,0.34,10
3884,-438.186337038241,0,0.32,0.245341500896078,35.6081845819493,9794.41414570422,1.02050533413798,0.153001430574488,"na",0.01,100,0,0.32,10
3885,-425.860696615248,0,0.3,0.236336245546735,45.6524334686819,9794.41414570422,1.02050533413798,0.153001430574488,"na",0.01,100,0,0.3,10
3886,-416.659979055386,0,0.28,0.228370912244519,58.2387479896031,9794.41414570422,1.02050533413798,0.153001430574488,"na",0.01,100,0,0.28,10
3887,-409.824174523759,0,0.26,0.221746725479886,73.4512234192507,9794.41414570422,1.02050533413798,0.153001430574488,"na",0.01,100,0,0.26,10
3888,-404.775471557611,0,0.24,0.216009991608665,91.7313907090157,9794.41414570422,1.02050533413798,0.153001430574488,"na",0.01,100,0,0.24,10
3889,-401.068156262157,0,0.22,0.21109736456225,113.601154841599,9794.41414570422,1.02050533413798,0.153001430574488,"na",0.01,100,0,0.22,10
3890,-398.366380471186,0,0.2,0.20685129221314,139.512003281911,9794.41414570422,1.02050533413798,0.153001430574488,"na",0.01,100,0,0.2,10
3891,-396.41622759199,0,0.18,0.203165667823278,169.979675448452,9794.41414570422,1.02050533413798,0.153001430574488,"na",0.01,100,0,0.18,10
3892,-395.021885830172,0,0.16,0.200254048693692,204.150244656224,9794.41414570422,1.02050533413798,0.153001430574488,"na",0.01,100,0,0.16,10
3893,-394.039955126476,0,0.14,0.197792260354032,243.980953390432,9794.41414570422,1.02050533413798,0.153001430574488,"na",0.01,100,0,0.14,10
3894,-393.388532928864,0,0.12,0.194656140651334,294.574420845463,9794.41414570422,1.02050533413798,0.153001430574488,"na",0.01,100,0,0.12,10
3895,-392.951696261998,0,0.1,0.19244974744551,349.484602449488,9794.41414570422,1.02050533413798,0.153001430574488,"na",0.01,100,0,0.1,10
3896,-392.677414702579,0,0.08,0.190737574605534,409.593224724902,9794.41414570422,1.02050533413798,0.153001430574488,"na",0.01,100,0,0.08,10
3897,-392.546264842041,0,0.06,0.188696906252468,484.466461988054,9794.41414570422,1.02050533413798,0.153001430574488,"na",0.01,100,0,0.06,10
3898,-392.512309879753,0,0.04,0.187045492387912,567.102065721263,9794.41414570422,1.02050533413798,0.153001430574488,"na",0.01,100,0,0.04,10
3899,-392.542388781355,0,0.02,0.186300305790519,648.574902681874,9794.41414570422,1.02050533413798,0.153001430574488,"na",0.01,100,0,0.02,10
3900,-392.687556364375,0,0,0.184181165074564,768.069261356081,9794.41414570422,1.02050533413798,0.153001430574488,"na",0.01,100,0,0,10
3901,-946.850986412632,0,0.5,0.569255236120385,2.06697926914624,9940.34027741923,3.10498638780448,0.000765973275000441,"na",0.01,100,0,0.5,9
3902,-824.597760455537,0,0.48,0.472525421449357,3.17507013268836,9940.34027741923,3.10498638780448,0.000765973275000441,"na",0.01,100,0,0.48,9
3903,-727.387143324495,0,0.46,0.409955125889719,4.65827496956008,9940.34027741923,3.10498638780448,0.000765973275000441,"na",0.01,100,0,0.46,9
3904,-650.62993163699,0,0.44,0.366291159657994,6.61819568996986,9940.34027741923,3.10498638780448,0.000765973275000441,"na",0.01,100,0,0.44,9
3905,-590.478925588249,0,0.42,0.333973743425886,9.18536949326818,9940.34027741923,3.10498638780448,0.000765973275000441,"na",0.01,100,0,0.42,9
3906,-543.708801348896,0,0.4,0.309218142570455,12.5079431193946,9940.34027741923,3.10498638780448,0.000765973275000441,"na",0.01,100,0,0.4,9
3907,-507.62992920323,0,0.38,0.289620947728739,16.7724212059216,9940.34027741923,3.10498638780448,0.000765973275000441,"na",0.01,100,0,0.38,9
3908,-480.015988680309,0,0.36,0.273773796568128,22.1895348950736,9940.34027741923,3.10498638780448,0.000765973275000441,"na",0.01,100,0,0.36,9
3909,-459.041753677075,0,0.34,0.260918198311631,28.9948203017025,9940.34027741923,3.10498638780448,0.000765973275000441,"na",0.01,100,0,0.34,9
3910,-443.229855063841,0,0.32,0.250568860493764,37.2741687050298,9940.34027741923,3.10498638780448,0.000765973275000441,"na",0.01,100,0,0.32,9
3911,-431.409061218862,0,0.3,0.24065851915479,48.01367702205,9940.34027741923,3.10498638780448,0.000765973275000441,"na",0.01,100,0,0.3,9
3912,-422.631505369248,0,0.28,0.232863938967514,60.8547013124683,9940.34027741923,3.10498638780448,0.000765973275000441,"na",0.01,100,0,0.28,9
3913,-416.171545101567,0,0.26,0.226198571686057,76.4156168628177,9940.34027741923,3.10498638780448,0.000765973275000441,"na",0.01,100,0,0.26,9
3914,-411.463390148413,0,0.24,0.220468503998889,95.1059015999181,9940.34027741923,3.10498638780448,0.000765973275000441,"na",0.01,100,0,0.24,9
3915,-408.072651049952,0,0.22,0.215519238767975,117.365213198551,9940.34027741923,3.10498638780448,0.000765973275000441,"na",0.01,100,0,0.22,9
3916,-405.66574176865,0,0.2,0.211321921028361,143.459604726387,9940.34027741923,3.10498638780448,0.000765973275000441,"na",0.01,100,0,0.2,9
3917,-403.988068761267,0,0.18,0.208028992046635,173.161472661934,9940.34027741923,3.10498638780448,0.000765973275000441,"na",0.01,100,0,0.18,9
3918,-402.874398604776,0,0.16,0.204217783013785,210.4579892867,9940.34027741923,3.10498638780448,0.000765973275000441,"na",0.01,100,0,0.16,9
3919,-402.147149401961,0,0.14,0.201524940672058,251.230654819841,9940.34027741923,3.10498638780448,0.000765973275000441,"na",0.01,100,0,0.14,9
3920,-401.726318879311,0,0.12,0.198808193688217,300.060105161079,9940.34027741923,3.10498638780448,0.000765973275000441,"na",0.01,100,0,0.12,9
3921,-401.517024066179,0,0.1,0.19655963431115,355.101906776834,9940.34027741923,3.10498638780448,0.000765973275000441,"na",0.01,100,0,0.1,9
3922,-401.470388923585,0,0.08,0.194533072494931,418.092259019792,9940.34027741923,3.10498638780448,0.000765973275000441,"na",0.01,100,0,0.08,9
3923,-401.547573998762,0,0.06,0.192723636460466,489.773284988905,9940.34027741923,3.10498638780448,0.000765973275000441,"na",0.01,100,0,0.06,9
3924,-401.720600330489,0,0.04,0.191307507033933,567.281274293763,9940.34027741923,3.10498638780448,0.000765973275000441,"na",0.01,100,0,0.04,9
